uid,ctf_params.akv,ctf_params.angast_deg,ctf_params.angast_rad,ctf_params.cs,ctf_params.detector_psize,ctf_params.df1,ctf_params.df2,ctf_params.mag,ctf_params.phase_shift,ctf_params.psize,ctf_params.wgh,data_input_relpath,data_input_idx,alignments.model-best.phiC
6579,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6579,1.0
6581,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6581,1.0
6583,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6583,1.0
6584,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6584,1.0
6585,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6585,1.0
6586,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6586,1.0
6587,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6587,1.0
6588,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6588,1.0
6589,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6589,1.0
6590,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6590,1.0
6592,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6592,1.0
6594,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6594,1.0
6596,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6596,1.0
6599,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6599,1.0
6600,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6600,1.0
6601,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6601,1.0
6604,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6604,1.0
6605,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6605,1.0
6606,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6606,1.0
6607,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6607,1.0
6608,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6608,1.0
6609,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6609,1.0
6614,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6614,1.0
6615,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6615,1.0
6617,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6617,1.0
6621,200.0,-40.261108,-0.702688895101,2.7,1.168,14108.785156,13776.308594,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6621,1.0
6623,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6623,1.0
6624,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6624,1.0
6625,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6625,1.0
6627,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6627,1.0
6628,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6628,1.0
6629,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6629,1.0
6630,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6630,1.0
6631,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6631,1.0
6632,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6632,1.0
6633,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6633,1.0
6634,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6634,1.0
6635,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6635,1.0
6637,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6637,1.0
6638,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6638,1.0
6639,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6639,1.0
6641,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6641,1.0
6642,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6642,1.0
6643,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6643,1.0
6644,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6644,1.0
6645,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6645,1.0
6646,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6646,1.0
6648,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6648,1.0
6650,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6650,1.0
6652,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6652,1.0
6653,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6653,1.0
6654,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6654,1.0
6655,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6655,1.0
6656,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6656,1.0
6658,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6658,1.0
6659,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6659,1.0
6660,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6660,1.0
6662,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6662,1.0
6663,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6663,1.0
6664,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6664,1.0
6665,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6665,1.0
6668,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6668,1.0
6669,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6669,1.0
6670,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6670,1.0
6672,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6672,1.0
6673,200.0,-40.938778,-0.714516467843,2.7,1.168,14556.600586,14385.897461,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6673,1.0
6675,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6675,1.0
6676,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6676,1.0
6677,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6677,1.0
6678,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6678,1.0
6679,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6679,1.0
6680,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6680,1.0
6681,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6681,1.0
6682,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6682,1.0
6683,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6683,1.0
6684,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6684,1.0
6685,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6685,1.0
6686,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6686,1.0
6687,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6687,1.0
6688,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6688,1.0
6689,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6689,1.0
6690,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6690,1.0
6691,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6691,1.0
6692,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6692,1.0
6693,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6693,1.0
6694,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6694,1.0
6695,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6695,1.0
6696,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6696,1.0
6697,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6697,1.0
6699,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6699,1.0
6700,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6700,1.0
6702,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6702,1.0
6703,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6703,1.0
6704,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6704,1.0
6705,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6705,1.0
6706,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6706,1.0
6707,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6707,1.0
6709,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6709,1.0
6710,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6710,1.0
6712,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6712,1.0
6713,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6713,1.0
6714,200.0,-36.608387,-0.638936886994,2.7,1.168,15396.041016,15161.087891,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6714,1.0
6719,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6719,1.0
6720,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6720,1.0
6721,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6721,1.0
6722,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6722,1.0
6723,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6723,1.0
6724,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6724,1.0
6726,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6726,1.0
6727,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6727,1.0
6728,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6728,1.0
6729,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6729,1.0
6730,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6730,1.0
6732,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6732,1.0
6734,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6734,1.0
6736,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6736,1.0
6738,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6738,1.0
6739,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6739,1.0
6740,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6740,1.0
6741,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6741,1.0
6742,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6742,1.0
6743,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6743,1.0
6745,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6745,1.0
6747,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6747,1.0
6752,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6752,1.0
6753,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6753,1.0
6755,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6755,1.0
6756,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6756,1.0
6757,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6757,1.0
6761,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6761,1.0
6764,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6764,1.0
6765,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6765,1.0
6767,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6767,1.0
6768,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6768,1.0
6769,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6769,1.0
6770,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6770,1.0
6771,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6771,1.0
6772,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6772,1.0
6774,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6774,1.0
6775,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6775,1.0
6776,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6776,1.0
6777,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6777,1.0
6779,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6779,1.0
6780,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6780,1.0
6781,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6781,1.0
6782,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6782,1.0
6784,200.0,-42.162376,-0.735872281664,2.7,1.168,15355.114258,15218.157227,10000.0,0.0,1.168,0.07,20180525_sir3sir4ccdin_cistem_6xbin.mrcs,6784,1.0
